Time [s],Channel 0,Channel 1,Channel 2
3.362052800,0,0,0
3.362052960,0,0,1
3.362053440,0,0,0
3.362053760,0,0,1
3.362054080,0,0,0
3.362054400,0,0,1
3.362054720,1,1,1
3.362054880,1,1,0
3.362055040,1,1,1
3.362055360,0,0,0
3.362055680,0,0,1
3.362056000,1,0,1
3.362056160,1,0,0
3.362056320,1,0,1
3.362056800,1,0,0
3.362056960,1,0,1
3.362057440,0,0,0
3.362057760,0,0,1
3.362058080,0,0,0
3.362058400,0,0,1
3.362058720,0,0,0
3.362059040,0,0,1
3.362059360,1,0,1
3.362059520,1,0,0
3.362059680,1,0,1
3.362060160,0,0,0
3.362060320,0,0,1
3.362060800,0,0,0
3.362060960,0,0,1
3.362061440,0,0,0
3.362061760,0,0,1
3.362062080,0,0,0
